timestamp,zone,count
2025-10-26T02:40:18.141771,stage_front,121
2025-10-26T02:40:22.210586,gate_a,192
2025-10-26T02:40:22.210601,stage_front,120
2025-10-26T02:40:26.243029,gate_a,191
2025-10-26T02:40:26.243049,stage_front,124
2025-10-26T02:40:30.284159,gate_a,184
2025-10-26T02:40:30.284173,stage_front,118
2025-10-26T02:40:34.328716,gate_a,183
2025-10-26T02:40:34.328732,stage_front,126
2025-10-26T02:40:38.363583,gate_a,161
2025-10-26T02:40:38.363596,stage_front,111
2025-10-26T02:40:42.404192,gate_a,161
2025-10-26T02:40:42.404208,stage_front,119
2025-10-26T02:40:46.426125,gate_a,160
2025-10-26T02:40:46.426138,stage_front,116
2025-10-26T02:40:50.458105,gate_a,162
2025-10-26T02:40:50.458119,stage_front,122
2025-10-26T02:40:54.504901,gate_a,150
2025-10-26T02:40:54.504922,stage_front,116
2025-10-26T02:40:58.555691,gate_a,151
2025-10-26T02:40:58.555712,stage_front,116
2025-10-26T02:41:02.605082,gate_a,89
2025-10-26T02:41:02.605096,stage_front,111
2025-10-26T02:41:06.635846,gate_a,87
2025-10-26T02:41:06.635865,stage_front,118
2025-10-26T02:41:10.692013,gate_a,91
2025-10-26T02:41:10.692031,stage_front,119
2025-10-26T02:41:14.733870,gate_a,97
2025-10-26T02:41:14.733891,stage_front,118
2025-10-26T02:41:18.772635,gate_a,100
2025-10-26T02:41:18.772651,stage_front,130
2025-10-26T02:41:22.823833,gate_a,85
2025-10-26T02:41:22.823848,stage_front,126
2025-10-26T02:41:26.866695,gate_a,96
2025-10-26T02:41:26.866715,stage_front,126
2025-10-26T02:41:30.916053,gate_a,104
2025-10-26T02:41:30.916069,stage_front,129
2025-10-26T02:41:34.949635,gate_a,116
2025-10-26T02:41:34.949649,stage_front,110
2025-10-26T02:41:38.990936,gate_a,133
2025-10-26T02:41:38.990949,stage_front,126
2025-10-26T02:41:43.030121,gate_a,157
2025-10-26T02:41:43.030134,stage_front,130
2025-10-26T02:41:47.055263,gate_a,188
2025-10-26T02:41:47.055277,stage_front,129
2025-10-26T02:41:51.111475,gate_a,208
2025-10-26T02:41:51.111488,stage_front,120
2025-10-26T02:41:55.161099,gate_a,221
2025-10-26T02:41:55.161116,stage_front,121
2025-10-26T02:41:59.199196,gate_a,250
2025-10-26T02:41:59.199212,stage_front,119
2025-10-26T02:42:03.228051,gate_a,295
2025-10-26T02:42:03.228065,stage_front,122
2025-10-26T02:42:07.254226,gate_a,261
2025-10-26T02:42:07.254248,stage_front,121
2025-10-26T02:42:11.307286,gate_a,296
2025-10-26T02:42:11.307306,stage_front,125
2025-10-26T02:42:15.349112,gate_a,280
2025-10-26T02:42:15.349130,stage_front,124
2025-10-26T02:42:19.378051,gate_a,274
2025-10-26T02:42:19.378065,stage_front,110
2025-10-26T02:42:23.409865,gate_a,289
2025-10-26T02:42:23.409880,stage_front,124
2025-10-26T02:42:27.463751,gate_a,290
2025-10-26T02:42:27.463765,stage_front,124
2025-10-26T02:42:31.489861,gate_a,243
2025-10-26T02:42:31.489873,stage_front,112
2025-10-26T02:42:35.532604,gate_a,246
2025-10-26T02:42:35.532626,stage_front,116
2025-10-26T02:42:39.570516,gate_a,243
2025-10-26T02:42:39.570530,stage_front,110
2025-10-26T02:42:43.594185,gate_a,229
2025-10-26T02:42:43.594197,stage_front,117
2025-10-26T02:42:47.626429,gate_a,234
2025-10-26T02:42:47.626450,stage_front,130
2025-10-26T02:42:51.674588,gate_a,219
2025-10-26T02:42:51.674604,stage_front,117
2025-10-26T02:42:55.715819,gate_a,229
2025-10-26T02:42:55.715834,stage_front,126
2025-10-26T02:42:59.771072,gate_a,217
2025-10-26T02:42:59.771092,stage_front,122
2025-10-26T02:43:03.832175,gate_a,212
2025-10-26T02:43:03.832190,stage_front,119
2025-10-26T02:43:07.865210,gate_a,205
2025-10-26T02:43:07.865225,stage_front,126
2025-10-26T02:43:11.923631,gate_a,199
2025-10-26T02:43:11.923648,stage_front,128
2025-10-26T02:43:15.968761,gate_a,202
2025-10-26T02:43:15.968776,stage_front,126
2025-10-26T02:43:20.000502,gate_a,192
2025-10-26T02:43:20.000522,stage_front,128
2025-10-26T02:43:24.058000,gate_a,184
2025-10-26T02:43:24.058020,stage_front,114
2025-10-26T02:43:28.095870,gate_a,184
2025-10-26T02:43:28.095884,stage_front,115
2025-10-26T02:43:32.126087,gate_a,176
2025-10-26T02:43:32.126109,stage_front,120
2025-10-26T02:43:36.152130,gate_a,176
2025-10-26T02:43:36.152150,stage_front,129
2025-10-26T02:43:40.172415,gate_a,180
2025-10-26T02:43:40.172434,stage_front,114
2025-10-26T02:43:44.210116,gate_a,159
2025-10-26T02:43:44.210129,stage_front,113
2025-10-26T02:43:48.235664,gate_a,163
2025-10-26T02:43:48.235678,stage_front,110
2025-10-26T02:43:52.285157,gate_a,152
2025-10-26T02:43:52.285170,stage_front,117
2025-10-26T02:43:56.319181,gate_a,150
2025-10-26T02:43:56.319193,stage_front,117
2025-10-26T02:44:00.361496,gate_a,151
2025-10-26T02:44:00.361515,stage_front,112
2025-10-26T02:44:04.400056,gate_a,150
2025-10-26T02:44:04.400075,stage_front,121
2025-10-26T02:44:08.433997,gate_a,80
2025-10-26T02:44:08.434010,stage_front,125
2025-10-26T02:44:12.464915,gate_a,82
2025-10-26T02:44:12.464927,stage_front,122
2025-10-26T02:44:16.505137,gate_a,88
2025-10-26T02:44:16.505162,stage_front,114
2025-10-26T02:44:20.535046,gate_a,80
2025-10-26T02:44:20.535060,stage_front,121
2025-10-26T02:44:24.595497,gate_a,90
2025-10-26T02:44:24.595509,stage_front,128
2025-10-26T02:44:28.616995,gate_a,99
2025-10-26T02:44:28.617016,stage_front,124
2025-10-26T02:44:32.685305,gate_a,97
2025-10-26T02:44:32.685323,stage_front,129
2025-10-26T02:44:36.740287,gate_a,109
2025-10-26T02:44:36.740299,stage_front,128
2025-10-26T02:44:40.801156,gate_a,116
2025-10-26T02:44:40.801168,stage_front,123
2025-10-26T02:44:44.851484,gate_a,147
2025-10-26T02:44:44.851499,stage_front,120
2025-10-26T02:44:48.914026,gate_a,165
2025-10-26T02:44:48.914045,stage_front,113
2025-10-26T02:44:52.960185,gate_a,192
2025-10-26T02:44:52.960200,stage_front,115
2025-10-26T02:44:57.021594,gate_a,211
2025-10-26T02:44:57.021617,stage_front,130
2025-10-26T02:45:01.074161,gate_a,214
2025-10-26T02:45:01.074175,stage_front,110
2025-10-26T02:45:05.104886,gate_a,238
2025-10-26T02:45:05.104900,stage_front,114
2025-10-26T02:45:09.130667,gate_a,290
2025-10-26T02:45:09.130690,stage_front,126
2025-10-26T02:45:13.156091,gate_a,276
2025-10-26T02:45:13.156108,stage_front,125
2025-10-26T02:45:17.195976,gate_a,258
2025-10-26T02:45:17.195993,stage_front,111
2025-10-26T02:45:21.234490,gate_a,276
2025-10-26T02:45:21.234503,stage_front,111
2025-10-26T02:45:25.259128,gate_a,275
2025-10-26T02:45:25.259143,stage_front,123
2025-10-26T02:45:29.315036,gate_a,272
2025-10-26T02:45:29.315056,stage_front,114
2025-10-26T02:45:33.355866,gate_a,265
2025-10-26T02:45:33.355889,stage_front,113
2025-10-26T02:45:37.381988,gate_a,244
2025-10-26T02:45:37.382013,stage_front,114
2025-10-26T02:45:41.409317,gate_a,249
2025-10-26T02:45:41.409332,stage_front,115
2025-10-26T02:45:45.460248,gate_a,237
2025-10-26T02:45:45.460266,stage_front,111
2025-10-26T02:45:49.504012,gate_a,235
2025-10-26T02:45:49.504036,stage_front,128
2025-10-26T02:45:53.547936,gate_a,223
2025-10-26T02:45:53.547949,stage_front,130
2025-10-26T02:45:57.586141,gate_a,224
2025-10-26T02:45:57.586163,stage_front,117
2025-10-26T02:46:01.632777,gate_a,231
2025-10-26T02:46:01.632809,stage_front,111
2025-10-26T02:46:05.655666,gate_a,220
2025-10-26T02:46:05.655680,stage_front,122
2025-10-26T02:46:09.721090,gate_a,222
2025-10-26T02:46:09.721110,stage_front,112
2025-10-26T02:46:13.765195,gate_a,205
2025-10-26T02:46:13.765214,stage_front,123
2025-10-26T02:46:17.784082,gate_a,205
2025-10-26T02:46:17.784100,stage_front,123
2025-10-26T02:46:21.829097,gate_a,208
2025-10-26T02:46:21.829116,stage_front,129
2025-10-26T02:46:25.865811,gate_a,195
2025-10-26T02:46:25.865833,stage_front,111
2025-10-26T02:46:29.916444,gate_a,189
2025-10-26T02:46:29.916457,stage_front,113
2025-10-26T02:46:33.947548,gate_a,186
2025-10-26T02:46:33.947561,stage_front,113
2025-10-26T02:46:37.994709,gate_a,189
2025-10-26T02:46:37.994726,stage_front,113
2025-10-26T02:46:42.055969,gate_a,184
2025-10-26T02:46:42.055982,stage_front,119
2025-10-26T02:46:46.097087,gate_a,178
2025-10-26T02:46:46.097100,stage_front,110
2025-10-26T02:46:50.155092,gate_a,168
2025-10-26T02:46:50.155120,stage_front,113
2025-10-26T02:46:54.202930,gate_a,161
2025-10-26T02:46:54.202945,stage_front,124
2025-10-26T02:46:58.260087,gate_a,160
2025-10-26T02:46:58.260103,stage_front,125
2025-10-26T02:47:02.320737,gate_a,154
2025-10-26T02:47:02.320749,stage_front,129
2025-10-26T02:47:06.349256,gate_a,150
2025-10-26T02:47:06.349272,stage_front,124
2025-10-26T02:47:10.374547,gate_a,151
2025-10-26T02:47:10.374563,stage_front,114
2025-10-26T02:47:14.425432,gate_a,85
2025-10-26T02:47:14.425448,stage_front,111
2025-10-26T02:47:18.456587,gate_a,88
2025-10-26T02:47:18.456606,stage_front,128
2025-10-26T02:47:22.494487,gate_a,81
2025-10-26T02:47:22.494507,stage_front,125
2025-10-26T02:47:26.539427,gate_a,94
2025-10-26T02:47:26.539440,stage_front,113
2025-10-26T02:47:30.580333,gate_a,89
2025-10-26T02:47:30.580350,stage_front,129
2025-10-26T02:47:34.619745,gate_a,83
2025-10-26T02:47:34.619759,stage_front,123
2025-10-26T02:47:38.685638,gate_a,87
2025-10-26T02:47:38.685651,stage_front,114
2025-10-26T02:47:42.735024,gate_a,104
2025-10-26T02:47:42.735038,stage_front,127
2025-10-26T02:47:46.753844,gate_a,115
2025-10-26T02:47:46.753856,stage_front,117
2025-10-26T02:47:50.799195,gate_a,138
2025-10-26T02:47:50.799211,stage_front,116
2025-10-26T02:47:54.845232,gate_a,152
2025-10-26T02:47:54.845246,stage_front,113
2025-10-26T02:47:58.878699,gate_a,178
2025-10-26T02:47:58.878714,stage_front,129
2025-10-26T02:48:02.904734,gate_a,212
2025-10-26T02:48:02.904747,stage_front,114
2025-10-26T02:48:06.939895,gate_a,230
2025-10-26T02:48:06.939914,stage_front,118
2025-10-26T02:48:10.977187,gate_a,238
2025-10-26T02:48:10.977199,stage_front,118
2025-10-26T02:48:15.025903,gate_a,274
2025-10-26T02:48:15.025915,stage_front,124
2025-10-26T02:48:19.067145,gate_a,296
2025-10-26T02:48:19.067170,stage_front,125
2025-10-26T02:48:23.087572,gate_a,276
2025-10-26T02:48:23.087585,stage_front,117
2025-10-26T02:48:27.141518,gate_a,296
2025-10-26T02:48:27.141532,stage_front,128
2025-10-26T02:48:31.165160,gate_a,270
2025-10-26T02:48:31.165181,stage_front,110
2025-10-26T02:48:35.190241,gate_a,254
2025-10-26T02:48:35.190256,stage_front,112
2025-10-26T02:48:39.221457,gate_a,266
2025-10-26T02:48:39.221474,stage_front,115
2025-10-26T02:48:43.284384,gate_a,253
2025-10-26T02:48:43.284397,stage_front,129
2025-10-26T02:48:47.350635,gate_a,247
2025-10-26T02:48:47.350649,stage_front,116
2025-10-26T02:48:51.415468,gate_a,238
2025-10-26T02:48:51.415482,stage_front,123
2025-10-26T02:48:55.459421,gate_a,230
2025-10-26T02:48:55.459435,stage_front,114
2025-10-26T02:48:59.480682,gate_a,238
2025-10-26T02:48:59.480694,stage_front,110
2025-10-26T02:49:03.501812,gate_a,234
2025-10-26T02:49:03.501830,stage_front,124
2025-10-26T02:49:07.539017,gate_a,214
2025-10-26T02:49:07.539036,stage_front,113
2025-10-26T02:49:11.566658,gate_a,219
2025-10-26T02:49:11.566678,stage_front,127
2025-10-26T02:49:15.599071,gate_a,209
2025-10-26T02:49:15.599091,stage_front,124
2025-10-26T02:49:19.646976,gate_a,203
2025-10-26T02:49:19.646997,stage_front,112
2025-10-26T02:49:23.696029,gate_a,196
2025-10-26T02:49:23.696045,stage_front,119
2025-10-26T02:49:27.719317,gate_a,209
2025-10-26T02:49:27.719349,stage_front,122
2025-10-26T02:49:31.762541,gate_a,193
2025-10-26T02:49:31.762558,stage_front,114
2025-10-26T02:49:35.799343,gate_a,198
2025-10-26T02:49:35.799378,stage_front,124
2025-10-26T02:49:39.837464,gate_a,189
2025-10-26T02:49:39.837483,stage_front,129
2025-10-26T02:49:43.904052,gate_a,176
2025-10-26T02:49:43.904073,stage_front,125
2025-10-26T02:49:47.944434,gate_a,176
2025-10-26T02:49:47.944448,stage_front,127
2025-10-26T02:49:51.974799,gate_a,164
2025-10-26T02:49:51.974814,stage_front,116
2025-10-26T02:49:56.019640,gate_a,163
2025-10-26T02:49:56.019658,stage_front,115
2025-10-26T02:50:00.044497,gate_a,169
2025-10-26T02:50:00.044515,stage_front,115
2025-10-26T02:50:04.082268,gate_a,159
2025-10-26T02:50:04.082283,stage_front,125
2025-10-26T02:50:08.126326,gate_a,162
2025-10-26T02:50:08.126345,stage_front,122
2025-10-26T02:50:12.179202,gate_a,153
2025-10-26T02:50:12.179214,stage_front,110
2025-10-26T02:50:16.219949,gate_a,150
2025-10-26T02:50:16.219970,stage_front,130
2025-10-26T02:50:20.270923,gate_a,100
2025-10-26T02:50:20.270942,stage_front,112
2025-10-26T02:50:24.317745,gate_a,93
2025-10-26T02:50:24.317759,stage_front,130
2025-10-26T02:50:28.377996,gate_a,84
2025-10-26T02:50:28.378011,stage_front,114
2025-10-26T02:50:32.400659,gate_a,85
2025-10-26T02:50:32.400679,stage_front,118
2025-10-26T02:50:36.448868,gate_a,90
2025-10-26T02:50:36.448883,stage_front,120
2025-10-26T02:50:40.481928,gate_a,87
2025-10-26T02:50:40.481948,stage_front,115
2025-10-26T02:50:44.518968,gate_a,93
2025-10-26T02:50:44.518991,stage_front,118
2025-10-26T02:50:48.582828,gate_a,99
2025-10-26T02:50:48.582850,stage_front,119
2025-10-26T02:50:52.620662,gate_a,129
2025-10-26T02:50:52.620676,stage_front,112
2025-10-26T02:50:56.660013,gate_a,139
2025-10-26T02:50:56.660027,stage_front,126
2025-10-26T02:51:00.695507,gate_a,152
2025-10-26T02:51:00.695519,stage_front,115
2025-10-26T02:51:04.742291,gate_a,186
2025-10-26T02:51:04.742305,stage_front,130
2025-10-26T02:51:08.788750,gate_a,200
2025-10-26T02:51:08.788764,stage_front,111
2025-10-26T02:51:12.815807,gate_a,215
2025-10-26T02:51:12.815820,stage_front,115
2025-10-26T02:51:16.845620,gate_a,250
2025-10-26T02:51:16.845634,stage_front,110
2025-10-26T02:51:20.894851,gate_a,256
2025-10-26T02:51:20.894864,stage_front,113
2025-10-26T02:51:24.926669,gate_a,257
2025-10-26T02:51:24.926685,stage_front,111
2025-10-26T02:51:28.974654,gate_a,299
2025-10-26T02:51:28.974685,stage_front,123
2025-10-26T02:51:33.034412,gate_a,265
2025-10-26T02:51:33.034424,stage_front,124
2025-10-26T02:51:37.092654,gate_a,265
2025-10-26T02:51:37.092673,stage_front,118
2025-10-26T02:51:41.135152,gate_a,275
2025-10-26T02:51:41.135180,stage_front,125
2025-10-26T02:51:45.158977,gate_a,258
2025-10-26T02:51:45.158989,stage_front,127
2025-10-26T02:51:49.201620,gate_a,248
2025-10-26T02:51:49.201634,stage_front,127
2025-10-26T02:51:53.244762,gate_a,241
2025-10-26T02:51:53.244780,stage_front,128
2025-10-26T02:51:57.283156,gate_a,237
2025-10-26T02:51:57.283171,stage_front,129
2025-10-26T02:52:01.330917,gate_a,243
2025-10-26T02:52:01.330931,stage_front,121
2025-10-26T02:52:05.368770,gate_a,241
2025-10-26T02:52:05.368788,stage_front,129
2025-10-26T02:52:09.398165,gate_a,231
2025-10-26T02:52:09.398186,stage_front,118
2025-10-26T02:52:13.444375,gate_a,214
2025-10-26T02:52:13.444389,stage_front,114
2025-10-26T02:52:17.475334,gate_a,217
2025-10-26T02:52:17.475347,stage_front,112
2025-10-26T02:52:21.523576,gate_a,204
2025-10-26T02:52:21.523590,stage_front,120
2025-10-26T02:52:25.561247,gate_a,209
2025-10-26T02:52:25.561260,stage_front,126
2025-10-26T02:52:29.587417,gate_a,203
2025-10-26T02:52:29.587439,stage_front,120
2025-10-26T02:52:33.626582,gate_a,206
2025-10-26T02:52:33.626602,stage_front,120
2025-10-26T02:52:37.664898,gate_a,188
2025-10-26T02:52:37.664921,stage_front,119
2025-10-26T02:52:41.717549,gate_a,188
2025-10-26T02:52:41.717564,stage_front,114
2025-10-26T02:52:45.752323,gate_a,195
2025-10-26T02:52:45.752339,stage_front,130
2025-10-26T02:52:49.813543,gate_a,172
2025-10-26T02:52:49.813564,stage_front,121
2025-10-26T02:52:53.862730,gate_a,168
2025-10-26T02:52:53.862752,stage_front,120
2025-10-26T02:52:57.906928,gate_a,166
2025-10-26T02:52:57.906951,stage_front,126
2025-10-26T02:53:01.949772,gate_a,175
2025-10-26T02:53:01.949788,stage_front,111
2025-10-26T02:53:05.978953,gate_a,165
2025-10-26T02:53:05.978969,stage_front,112
2025-10-26T02:53:10.016834,gate_a,165
2025-10-26T02:53:10.016857,stage_front,126
2025-10-26T02:53:14.064488,gate_a,150
2025-10-26T02:53:14.064502,stage_front,115
2025-10-26T02:53:18.124329,gate_a,150
2025-10-26T02:53:18.124348,stage_front,129
2025-10-26T02:53:22.150038,gate_a,151
2025-10-26T02:53:22.150059,stage_front,125
2025-10-26T02:53:26.221812,gate_a,84
2025-10-26T02:53:26.221826,stage_front,112
2025-10-26T02:53:30.271992,gate_a,90
2025-10-26T02:53:30.272011,stage_front,125
2025-10-26T02:53:34.320751,gate_a,90
2025-10-26T02:53:34.320763,stage_front,124
2025-10-26T02:53:38.346567,gate_a,90
2025-10-26T02:53:38.346583,stage_front,122
2025-10-26T02:53:42.374951,gate_a,92
2025-10-26T02:53:42.374970,stage_front,116
2025-10-26T02:53:46.411528,gate_a,95
2025-10-26T02:53:46.411542,stage_front,113
2025-10-26T02:53:50.459147,gate_a,94
2025-10-26T02:53:50.459160,stage_front,129
2025-10-26T02:53:54.528971,gate_a,106
2025-10-26T02:53:54.528988,stage_front,116
2025-10-26T02:53:58.557148,gate_a,122
2025-10-26T02:53:58.557161,stage_front,119
2025-10-26T02:54:02.597449,gate_a,133
2025-10-26T02:54:02.597467,stage_front,126
2025-10-26T02:54:06.644619,gate_a,166
2025-10-26T02:54:06.644635,stage_front,110
2025-10-26T02:54:10.677055,gate_a,181
2025-10-26T02:54:10.677070,stage_front,128
2025-10-26T02:54:14.705307,gate_a,199
2025-10-26T02:54:14.705329,stage_front,128
2025-10-26T02:54:18.750659,gate_a,226
2025-10-26T02:54:18.750673,stage_front,118
2025-10-26T02:54:22.803199,gate_a,246
2025-10-26T02:54:22.803212,stage_front,114
2025-10-26T02:54:26.840219,gate_a,268
2025-10-26T02:54:26.840233,stage_front,116
2025-10-26T02:54:30.869091,gate_a,251
2025-10-26T02:54:30.869104,stage_front,121
2025-10-26T02:54:34.895937,gate_a,264
2025-10-26T02:54:34.895951,stage_front,115
2025-10-26T02:54:38.937245,gate_a,256
2025-10-26T02:54:38.937265,stage_front,113
2025-10-26T02:54:42.965396,gate_a,298
2025-10-26T02:54:42.965408,stage_front,126
2025-10-26T02:54:46.991412,gate_a,272
2025-10-26T02:54:46.991428,stage_front,110
2025-10-26T02:54:51.047580,gate_a,287
2025-10-26T02:54:51.047593,stage_front,110
2025-10-26T02:54:55.110527,gate_a,245
2025-10-26T02:54:55.110546,stage_front,127
2025-10-26T02:54:59.164145,gate_a,237
2025-10-26T02:54:59.164161,stage_front,115
2025-10-26T02:55:03.197692,gate_a,244
2025-10-26T02:55:03.197707,stage_front,127
2025-10-26T02:55:07.243801,gate_a,231
2025-10-26T02:55:07.243816,stage_front,113
2025-10-26T02:55:11.279929,gate_a,225
2025-10-26T02:55:11.279945,stage_front,119
2025-10-26T02:55:15.306419,gate_a,235
2025-10-26T02:55:15.306433,stage_front,115
2025-10-26T02:55:19.353568,gate_a,231
2025-10-26T02:55:19.353581,stage_front,129
2025-10-26T02:55:23.395128,gate_a,225
2025-10-26T02:55:23.395140,stage_front,114
2025-10-26T02:55:27.423180,gate_a,203
2025-10-26T02:55:27.423206,stage_front,130
2025-10-26T02:55:31.447620,gate_a,218
2025-10-26T02:55:31.447635,stage_front,119
2025-10-26T02:55:35.498397,gate_a,212
2025-10-26T02:55:35.498410,stage_front,119
2025-10-26T02:55:39.536775,gate_a,199
2025-10-26T02:55:39.536794,stage_front,121
2025-10-26T02:55:43.556634,gate_a,192
2025-10-26T02:55:43.556648,stage_front,113
2025-10-26T02:55:47.600588,gate_a,199
2025-10-26T02:55:47.600602,stage_front,126
2025-10-26T02:55:51.643380,gate_a,185
2025-10-26T02:55:51.643400,stage_front,113
2025-10-26T02:55:55.675301,gate_a,172
2025-10-26T02:55:55.675313,stage_front,126
2025-10-26T02:55:59.696472,gate_a,173
2025-10-26T02:55:59.696501,stage_front,124
2025-10-26T02:56:03.726897,gate_a,176
2025-10-26T02:56:03.726913,stage_front,111
2025-10-26T02:56:07.769903,gate_a,169
2025-10-26T02:56:07.769916,stage_front,114
2025-10-26T02:56:11.824421,gate_a,154
2025-10-26T02:56:11.824436,stage_front,119
2025-10-26T02:56:15.863799,gate_a,158
2025-10-26T02:56:15.863816,stage_front,124
2025-10-26T02:56:19.892778,gate_a,152
2025-10-26T02:56:19.892792,stage_front,128
2025-10-26T02:56:23.914511,gate_a,157
2025-10-26T02:56:23.914531,stage_front,123
2025-10-26T02:56:27.947521,gate_a,150
2025-10-26T02:56:27.947535,stage_front,124
2025-10-26T02:56:31.974259,gate_a,84
2025-10-26T02:56:31.974277,stage_front,114
2025-10-26T02:56:36.005298,gate_a,86
2025-10-26T02:56:36.005314,stage_front,124
2025-10-26T02:56:40.035612,gate_a,95
2025-10-26T02:56:40.035625,stage_front,117
2025-10-26T02:56:44.071022,gate_a,97
2025-10-26T02:56:44.071045,stage_front,125
2025-10-26T02:56:48.091998,gate_a,82
2025-10-26T02:56:48.092018,stage_front,110
2025-10-26T02:56:52.131277,gate_a,80
2025-10-26T02:56:52.131291,stage_front,110
2025-10-26T02:56:56.156697,gate_a,88
2025-10-26T02:56:56.156710,stage_front,118
2025-10-26T02:57:00.178980,gate_a,109
2025-10-26T02:57:00.178992,stage_front,127
2025-10-26T02:57:04.207884,gate_a,129
2025-10-26T02:57:04.207901,stage_front,130
2025-10-26T02:57:08.243836,gate_a,132
2025-10-26T02:57:08.243850,stage_front,120
2025-10-26T02:57:12.277745,gate_a,157
2025-10-26T02:57:12.277759,stage_front,111
2025-10-26T02:57:16.344544,gate_a,182
2025-10-26T02:57:16.344556,stage_front,120
2025-10-26T02:57:20.371042,gate_a,211
2025-10-26T02:57:20.371057,stage_front,122
2025-10-26T02:57:24.410228,gate_a,222
2025-10-26T02:57:24.410241,stage_front,124
2025-10-26T02:57:28.463376,gate_a,239
2025-10-26T02:57:28.463391,stage_front,128
2025-10-26T02:57:32.506675,gate_a,294
2025-10-26T02:57:32.506689,stage_front,110
2025-10-26T02:57:36.563604,gate_a,255
2025-10-26T02:57:36.563623,stage_front,128
2025-10-26T02:57:40.615693,gate_a,263
2025-10-26T02:57:40.615710,stage_front,113
2025-10-26T02:57:44.648988,gate_a,281
2025-10-26T02:57:44.649007,stage_front,123
2025-10-26T02:57:48.677431,gate_a,271
2025-10-26T02:57:48.677448,stage_front,124
2025-10-26T02:57:52.705419,gate_a,253
2025-10-26T02:57:52.705476,stage_front,111
2025-10-26T02:57:56.751975,gate_a,293
2025-10-26T02:57:56.751996,stage_front,124
2025-10-26T02:58:00.798058,gate_a,247
2025-10-26T02:58:00.798079,stage_front,112
2025-10-26T02:58:04.840331,gate_a,235
2025-10-26T02:58:04.840345,stage_front,121
2025-10-26T02:58:08.885957,gate_a,245
2025-10-26T02:58:08.885980,stage_front,116
2025-10-26T02:58:12.950909,gate_a,237
2025-10-26T02:58:12.950935,stage_front,119
2025-10-26T02:58:16.989741,gate_a,232
2025-10-26T02:58:16.989756,stage_front,122
2025-10-26T02:58:21.019096,gate_a,231
2025-10-26T02:58:21.019108,stage_front,123
2025-10-26T02:58:25.066718,gate_a,213
2025-10-26T02:58:25.066735,stage_front,116
2025-10-26T02:58:29.101139,gate_a,215
2025-10-26T02:58:29.101153,stage_front,129
2025-10-26T02:58:33.148604,gate_a,221
2025-10-26T02:58:33.148623,stage_front,130
2025-10-26T02:58:37.178946,gate_a,214
2025-10-26T02:58:37.178960,stage_front,130
2025-10-26T02:58:41.227919,gate_a,204
2025-10-26T02:58:41.227941,stage_front,119
2025-10-26T02:58:45.273903,gate_a,204
2025-10-26T02:58:45.273929,stage_front,115
2025-10-26T02:58:49.311185,gate_a,198
2025-10-26T02:58:49.311205,stage_front,114
2025-10-26T02:58:53.359646,gate_a,199
2025-10-26T02:58:53.359664,stage_front,130
2025-10-26T02:58:57.381205,gate_a,183
2025-10-26T02:58:57.381218,stage_front,127
2025-10-26T02:59:01.437647,gate_a,192
2025-10-26T02:59:01.437669,stage_front,115
2025-10-26T02:59:05.487821,gate_a,169
2025-10-26T02:59:05.487835,stage_front,115
2025-10-26T02:59:09.518763,gate_a,176
2025-10-26T02:59:09.518783,stage_front,128
2025-10-26T02:59:13.549407,gate_a,175
2025-10-26T02:59:13.549419,stage_front,116
2025-10-26T02:59:17.601940,gate_a,166
2025-10-26T02:59:17.601959,stage_front,127
2025-10-26T02:59:21.650507,gate_a,166
2025-10-26T02:59:21.650521,stage_front,116
2025-10-26T02:59:25.720105,gate_a,150
2025-10-26T02:59:25.720118,stage_front,123
2025-10-26T02:59:29.752370,gate_a,158
2025-10-26T02:59:29.752384,stage_front,113
2025-10-26T02:59:33.801358,gate_a,153
2025-10-26T02:59:33.801372,stage_front,127
2025-10-26T02:59:37.849945,gate_a,87
2025-10-26T02:59:37.849958,stage_front,128
2025-10-26T02:59:41.916837,gate_a,82
2025-10-26T02:59:41.916851,stage_front,129
2025-10-26T02:59:45.942582,gate_a,81
2025-10-26T02:59:45.942603,stage_front,110
2025-10-26T02:59:49.993554,gate_a,94
2025-10-26T02:59:49.993567,stage_front,112
2025-10-26T02:59:54.038743,gate_a,99
2025-10-26T02:59:54.038761,stage_front,111
2025-10-26T02:59:58.063386,gate_a,84
2025-10-26T02:59:58.063406,stage_front,111
2025-10-26T03:00:02.104710,gate_a,80
2025-10-26T03:00:02.104723,stage_front,122
2025-10-26T03:00:06.143614,gate_a,111
2025-10-26T03:00:06.143633,stage_front,116
2025-10-26T03:00:10.183552,gate_a,112
2025-10-26T03:00:10.183565,stage_front,119
2025-10-26T03:00:14.233365,gate_a,147
2025-10-26T03:00:14.233381,stage_front,121
2025-10-26T03:00:18.269128,gate_a,169
2025-10-26T03:00:18.269144,stage_front,118
2025-10-26T03:00:22.299676,gate_a,172
2025-10-26T03:00:22.299692,stage_front,118
2025-10-26T03:00:26.344055,gate_a,207
2025-10-26T03:00:26.344069,stage_front,116
2025-10-26T03:00:30.370181,gate_a,222
2025-10-26T03:00:30.370196,stage_front,125
2025-10-26T03:00:34.428345,gate_a,252
2025-10-26T03:00:34.428365,stage_front,128
2025-10-26T03:00:38.456264,gate_a,287
2025-10-26T03:00:38.456290,stage_front,110
2025-10-26T03:00:42.505551,gate_a,267
2025-10-26T03:00:42.505563,stage_front,112
2025-10-26T03:00:46.557198,gate_a,270
